,filenames,labels
11255,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-147.jpg,Seborrheic Keratoses and other Benign Tumors
11256,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-164.jpg,Seborrheic Keratoses and other Benign Tumors
11257,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-91.jpg,Seborrheic Keratoses and other Benign Tumors
11258,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-163.jpg,Seborrheic Keratoses and other Benign Tumors
11259,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-124.jpg,Seborrheic Keratoses and other Benign Tumors
11260,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-55.jpg,Seborrheic Keratoses and other Benign Tumors
11261,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-144.jpg,Seborrheic Keratoses and other Benign Tumors
11262,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-19.jpg,Seborrheic Keratoses and other Benign Tumors
11263,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-89.jpg,Seborrheic Keratoses and other Benign Tumors
11264,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-73.jpg,Seborrheic Keratoses and other Benign Tumors
11265,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-119.jpg,Seborrheic Keratoses and other Benign Tumors
11266,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-92.jpg,Seborrheic Keratoses and other Benign Tumors
11267,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-23.jpg,Seborrheic Keratoses and other Benign Tumors
11268,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-32.jpg,Seborrheic Keratoses and other Benign Tumors
11269,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-178.jpg,Seborrheic Keratoses and other Benign Tumors
11270,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-66.jpg,Seborrheic Keratoses and other Benign Tumors
11271,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-96.jpg,Seborrheic Keratoses and other Benign Tumors
11272,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/endometriosis-2.jpg,Seborrheic Keratoses and other Benign Tumors
11273,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-72.jpg,Seborrheic Keratoses and other Benign Tumors
11274,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-89.jpg,Seborrheic Keratoses and other Benign Tumors
11275,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-98.jpg,Seborrheic Keratoses and other Benign Tumors
11276,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatosis-papulosa-nigra-2.jpg,Seborrheic Keratoses and other Benign Tumors
11277,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-113.jpg,Seborrheic Keratoses and other Benign Tumors
11278,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-80.jpg,Seborrheic Keratoses and other Benign Tumors
11279,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-68.jpg,Seborrheic Keratoses and other Benign Tumors
11280,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-37.jpg,Seborrheic Keratoses and other Benign Tumors
11281,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-70.jpg,Seborrheic Keratoses and other Benign Tumors
11282,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-122.jpg,Seborrheic Keratoses and other Benign Tumors
11283,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-69.jpg,Seborrheic Keratoses and other Benign Tumors
11284,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-168.jpg,Seborrheic Keratoses and other Benign Tumors
11285,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-13.jpg,Seborrheic Keratoses and other Benign Tumors
11286,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-138.jpg,Seborrheic Keratoses and other Benign Tumors
11287,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-149.jpg,Seborrheic Keratoses and other Benign Tumors
11288,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-114.jpg,Seborrheic Keratoses and other Benign Tumors
11289,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-110.jpg,Seborrheic Keratoses and other Benign Tumors
11290,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-166.jpg,Seborrheic Keratoses and other Benign Tumors
11291,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-103.jpg,Seborrheic Keratoses and other Benign Tumors
11292,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-97.jpg,Seborrheic Keratoses and other Benign Tumors
11293,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-59.jpg,Seborrheic Keratoses and other Benign Tumors
11294,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-92.jpg,Seborrheic Keratoses and other Benign Tumors
11295,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-51.jpg,Seborrheic Keratoses and other Benign Tumors
11296,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-189.jpg,Seborrheic Keratoses and other Benign Tumors
11297,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-41.jpg,Seborrheic Keratoses and other Benign Tumors
11298,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-78.jpg,Seborrheic Keratoses and other Benign Tumors
11299,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-2.jpg,Seborrheic Keratoses and other Benign Tumors
11300,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-179.jpg,Seborrheic Keratoses and other Benign Tumors
11301,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-90.jpg,Seborrheic Keratoses and other Benign Tumors
11302,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatosis-papulosa-nigra-3.jpg,Seborrheic Keratoses and other Benign Tumors
11303,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-121.jpg,Seborrheic Keratoses and other Benign Tumors
11304,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-63.jpg,Seborrheic Keratoses and other Benign Tumors
11305,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-18.jpg,Seborrheic Keratoses and other Benign Tumors
11306,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-88.jpg,Seborrheic Keratoses and other Benign Tumors
11307,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-56.jpg,Seborrheic Keratoses and other Benign Tumors
11308,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-3.jpg,Seborrheic Keratoses and other Benign Tumors
11309,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-75.jpg,Seborrheic Keratoses and other Benign Tumors
11310,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/eccrine-spiradenoma-2.jpg,Seborrheic Keratoses and other Benign Tumors
11311,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-94.jpg,Seborrheic Keratoses and other Benign Tumors
11312,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-182.jpg,Seborrheic Keratoses and other Benign Tumors
11313,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-116.jpg,Seborrheic Keratoses and other Benign Tumors
11314,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-15.jpg,Seborrheic Keratoses and other Benign Tumors
11315,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-33.jpg,Seborrheic Keratoses and other Benign Tumors
11316,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-107.jpg,Seborrheic Keratoses and other Benign Tumors
11317,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-153.jpg,Seborrheic Keratoses and other Benign Tumors
11318,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-97.jpg,Seborrheic Keratoses and other Benign Tumors
11319,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-112.jpg,Seborrheic Keratoses and other Benign Tumors
11320,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/eccrine-spiradenoma-1.jpg,Seborrheic Keratoses and other Benign Tumors
11321,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-6.jpg,Seborrheic Keratoses and other Benign Tumors
11322,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatosis-papulosa-nigra-7.jpg,Seborrheic Keratoses and other Benign Tumors
11323,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-167.jpg,Seborrheic Keratoses and other Benign Tumors
11324,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-150.jpg,Seborrheic Keratoses and other Benign Tumors
11325,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-8.jpg,Seborrheic Keratoses and other Benign Tumors
11326,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-127.jpg,Seborrheic Keratoses and other Benign Tumors
11327,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-91.jpg,Seborrheic Keratoses and other Benign Tumors
11328,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-24.jpg,Seborrheic Keratoses and other Benign Tumors
11329,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-9.jpg,Seborrheic Keratoses and other Benign Tumors
11330,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-71.jpg,Seborrheic Keratoses and other Benign Tumors
11331,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-26.jpg,Seborrheic Keratoses and other Benign Tumors
11332,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-44.jpg,Seborrheic Keratoses and other Benign Tumors
11333,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-184.jpg,Seborrheic Keratoses and other Benign Tumors
11334,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-64.jpg,Seborrheic Keratoses and other Benign Tumors
11335,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-117.jpg,Seborrheic Keratoses and other Benign Tumors
11336,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-79.jpg,Seborrheic Keratoses and other Benign Tumors
11337,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-65.jpg,Seborrheic Keratoses and other Benign Tumors
11338,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-95.jpg,Seborrheic Keratoses and other Benign Tumors
11339,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-40.jpg,Seborrheic Keratoses and other Benign Tumors
11340,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-157.jpg,Seborrheic Keratoses and other Benign Tumors
11341,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-10.jpg,Seborrheic Keratoses and other Benign Tumors
11342,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-21.jpg,Seborrheic Keratoses and other Benign Tumors
11343,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-17.jpg,Seborrheic Keratoses and other Benign Tumors
11344,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-84.jpg,Seborrheic Keratoses and other Benign Tumors
11345,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-152.jpg,Seborrheic Keratoses and other Benign Tumors
11346,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-36.jpg,Seborrheic Keratoses and other Benign Tumors
11347,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-20.jpg,Seborrheic Keratoses and other Benign Tumors
11348,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-31.jpg,Seborrheic Keratoses and other Benign Tumors
11349,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-129.jpg,Seborrheic Keratoses and other Benign Tumors
11350,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-20.jpg,Seborrheic Keratoses and other Benign Tumors
11351,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-145.jpg,Seborrheic Keratoses and other Benign Tumors
11352,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-98.jpg,Seborrheic Keratoses and other Benign Tumors
11353,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-155.jpg,Seborrheic Keratoses and other Benign Tumors
11354,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-93.jpg,Seborrheic Keratoses and other Benign Tumors
11355,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-17.jpg,Seborrheic Keratoses and other Benign Tumors
11356,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-94.jpg,Seborrheic Keratoses and other Benign Tumors
11357,/content/drive/MyDrive/SkinDiseaseClassifier/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-46.jpg,Seborrheic Keratoses and other Benign Tumors
